date,cash,equity,margin,market_value,pnl,unrealized_pnl,fees
2023-07-16 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-07-17 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-07-18 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-07-19 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-07-20 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-07-23 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-07-24 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-07-25 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-07-26 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-07-27 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-07-30 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-07-31 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-08-01 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-08-02 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-08-03 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-08-06 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-08-07 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-08-08 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-08-09 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-08-10 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-08-13 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-08-14 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-08-15 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-08-16 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-08-17 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-08-20 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-08-21 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-08-22 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-08-23 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-08-24 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-08-27 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-08-28 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-08-29 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-08-30 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-08-31 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-09-03 16:00:00,1001879.16,1001879.16,0.0,1001879.16,1879.16,0.0,0.0
2023-09-04 16:00:00,9.72,1001175.6,0.0,1001175.6,1175.6,0.0,0.0
2023-09-05 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-09-06 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-09-07 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-09-10 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-09-11 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-09-12 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-09-13 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-09-14 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-09-17 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-09-18 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-09-19 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-09-20 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-09-21 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-09-24 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-09-25 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-09-26 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-09-27 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-10-08 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-10-09 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-10-10 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-10-11 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-10-12 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-10-15 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-10-16 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-10-17 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-10-18 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-10-19 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-10-22 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-10-23 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-10-24 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-10-25 16:00:00,999768.48,999768.48,0.0,999768.48,-231.52,0.0,0.0
2023-10-26 16:00:00,4.8,1019428.8,0.0,1019428.8,19428.8,0.0,0.0
2023-10-29 16:00:00,1028166.72,1028166.72,0.0,1028166.72,28166.72,0.0,0.0
2023-10-30 16:00:00,1028166.72,1028166.72,0.0,1028166.72,28166.72,0.0,0.0
2023-10-31 16:00:00,1028166.72,1028166.72,0.0,1028166.72,28166.72,0.0,0.0
2023-11-01 16:00:00,1028166.72,1028166.72,0.0,1028166.72,28166.72,0.0,0.0
2023-11-02 16:00:00,1028166.72,1028166.72,0.0,1028166.72,28166.72,0.0,0.0
2023-11-05 16:00:00,1028166.72,1028166.72,0.0,1028166.72,28166.72,0.0,0.0
2023-11-06 16:00:00,1028166.72,1028166.72,0.0,1028166.72,28166.72,0.0,0.0
2023-11-07 16:00:00,1028166.72,1028166.72,0.0,1028166.72,28166.72,0.0,0.0
2023-11-08 16:00:00,1028166.72,1028166.72,0.0,1028166.72,28166.72,0.0,0.0
2023-11-09 16:00:00,1028166.72,1028166.72,0.0,1028166.72,28166.72,0.0,0.0
2023-11-12 16:00:00,1028166.72,1028166.72,0.0,1028166.72,28166.72,0.0,0.0
2023-11-13 16:00:00,1028166.72,1028166.72,0.0,1028166.72,28166.72,0.0,0.0
2023-11-14 16:00:00,1028166.72,1028166.72,0.0,1028166.72,28166.72,0.0,0.0
2023-11-15 16:00:00,1028166.72,1028166.72,0.0,1028166.72,28166.72,0.0,0.0
2023-11-16 16:00:00,1028166.72,1028166.72,0.0,1028166.72,28166.72,0.0,0.0
2023-11-19 16:00:00,810.72,1033234.72,0.0,1033234.72,33234.72,0.0,0.0
2023-11-20 16:00:00,810.72,1024546.72,0.0,1024546.72,24546.72,0.0,0.0
2023-11-21 16:00:00,810.72,1013686.72,0.0,1013686.72,13686.72,0.0,0.0
2023-11-22 16:00:00,810.72,1034682.72,0.0,1034682.72,34682.72,0.0,0.0
2023-11-23 16:00:00,810.72,1015858.72,0.0,1015858.72,15858.72,0.0,0.0
2023-11-26 16:00:00,810.72,1024546.72,0.0,1024546.72,24546.72,0.0,0.0
2023-11-27 16:00:00,810.72,1046266.72,0.0,1046266.72,46266.72,0.0,0.0
2023-11-28 16:00:00,810.72,1038302.72,0.0,1038302.72,38302.72,0.0,0.0
2023-11-29 16:00:00,810.72,1029614.72,0.0,1029614.72,29614.72,0.0,0.0
2023-11-30 16:00:00,810.72,1023822.72,0.0,1023822.72,23822.72,0.0,0.0
2023-12-03 16:00:00,810.72,1020202.72,0.0,1020202.72,20202.72,0.0,0.0
2023-12-04 16:00:00,1017306.72,1017306.72,0.0,1017306.72,17306.72,0.0,0.0
2023-12-05 16:00:00,1017306.72,1017306.72,0.0,1017306.72,17306.72,0.0,0.0
2023-12-06 16:00:00,1017306.72,1017306.72,0.0,1017306.72,17306.72,0.0,0.0
2023-12-07 16:00:00,1017306.72,1017306.72,0.0,1017306.72,17306.72,0.0,0.0
2023-12-10 16:00:00,1017306.72,1017306.72,0.0,1017306.72,17306.72,0.0,0.0
2023-12-11 16:00:00,1017306.72,1017306.72,0.0,1017306.72,17306.72,0.0,0.0
2023-12-12 16:00:00,1017306.72,1017306.72,0.0,1017306.72,17306.72,0.0,0.0
2023-12-13 16:00:00,1017306.72,1017306.72,0.0,1017306.72,17306.72,0.0,0.0
2023-12-14 16:00:00,1017306.72,1017306.72,0.0,1017306.72,17306.72,0.0,0.0
2023-12-17 16:00:00,1017306.72,1017306.72,0.0,1017306.72,17306.72,0.0,0.0
2023-12-18 16:00:00,1017306.72,1017306.72,0.0,1017306.72,17306.72,0.0,0.0
2023-12-19 16:00:00,1017306.72,1017306.72,0.0,1017306.72,17306.72,0.0,0.0
2023-12-20 16:00:00,1017306.72,1017306.72,0.0,1017306.72,17306.72,0.0,0.0
2023-12-21 16:00:00,9574.72,1009980.72,0.0,1009980.72,9980.72,0.0,0.0
2023-12-24 16:00:00,1001026.72,1001026.72,0.0,1001026.72,1026.72,0.0,0.0
2023-12-25 16:00:00,1001026.72,1001026.72,0.0,1001026.72,1026.72,0.0,0.0
2023-12-26 16:00:00,1001026.72,1001026.72,0.0,1001026.72,1026.72,0.0,0.0
2023-12-27 16:00:00,1001026.72,1001026.72,0.0,1001026.72,1026.72,0.0,0.0
2023-12-28 16:00:00,9.82,1013995.36,0.0,1013995.36,13995.36,0.0,0.0
2024-01-01 16:00:00,1034258.86,1034258.86,0.0,1034258.86,34258.86,0.0,0.0
2024-01-02 16:00:00,1034258.86,1034258.86,0.0,1034258.86,34258.86,0.0,0.0
2024-01-03 16:00:00,1034258.86,1034258.86,0.0,1034258.86,34258.86,0.0,0.0
2024-01-04 16:00:00,1034258.86,1034258.86,0.0,1034258.86,34258.86,0.0,0.0
2024-01-07 16:00:00,1034258.86,1034258.86,0.0,1034258.86,34258.86,0.0,0.0
2024-01-08 16:00:00,1034258.86,1034258.86,0.0,1034258.86,34258.86,0.0,0.0
2024-01-09 16:00:00,1034258.86,1034258.86,0.0,1034258.86,34258.86,0.0,0.0
2024-01-10 16:00:00,1034258.86,1034258.86,0.0,1034258.86,34258.86,0.0,0.0
2024-01-11 16:00:00,4226.86,1020182.86,0.0,1020182.86,20182.86,0.0,0.0
2024-01-14 16:00:00,1021838.86,1021838.86,0.0,1021838.86,21838.86,0.0,0.0
2024-01-15 16:00:00,1021838.86,1021838.86,0.0,1021838.86,21838.86,0.0,0.0
2024-01-16 16:00:00,1021838.86,1021838.86,0.0,1021838.86,21838.86,0.0,0.0
2024-01-17 16:00:00,1021838.86,1021838.86,0.0,1021838.86,21838.86,0.0,0.0
2024-01-18 16:00:00,1021838.86,1021838.86,0.0,1021838.86,21838.86,0.0,0.0
2024-01-21 16:00:00,1021838.86,1021838.86,0.0,1021838.86,21838.86,0.0,0.0
2024-01-22 16:00:00,1021838.86,1021838.86,0.0,1021838.86,21838.86,0.0,0.0
2024-01-23 16:00:00,1021838.86,1021838.86,0.0,1021838.86,21838.86,0.0,0.0
2024-01-24 16:00:00,1021838.86,1021838.86,0.0,1021838.86,21838.86,0.0,0.0
2024-01-25 16:00:00,1021838.86,1021838.86,0.0,1021838.86,21838.86,0.0,0.0
2024-01-28 16:00:00,1021838.86,1021838.86,0.0,1021838.86,21838.86,0.0,0.0
2024-01-29 16:00:00,1021838.86,1021838.86,0.0,1021838.86,21838.86,0.0,0.0
2024-01-30 16:00:00,1021838.86,1021838.86,0.0,1021838.86,21838.86,0.0,0.0
2024-01-31 16:00:00,1021838.86,1021838.86,0.0,1021838.86,21838.86,0.0,0.0
2024-02-01 16:00:00,1021838.86,1021838.86,0.0,1021838.86,21838.86,0.0,0.0
2024-02-04 16:00:00,1021838.86,1021838.86,0.0,1021838.86,21838.86,0.0,0.0
2024-02-05 16:00:00,1021838.86,1021838.86,0.0,1021838.86,21838.86,0.0,0.0
2024-02-06 16:00:00,1021838.86,1021838.86,0.0,1021838.86,21838.86,0.0,0.0
2024-02-07 16:00:00,1021838.86,1021838.86,0.0,1021838.86,21838.86,0.0,0.0
2024-02-18 16:00:00,1021838.86,1021838.86,0.0,1021838.86,21838.86,0.0,0.0
2024-02-19 16:00:00,1021838.86,1021838.86,0.0,1021838.86,21838.86,0.0,0.0
2024-02-20 16:00:00,3.88,1034083.07,0.0,1034083.07,34083.07,0.0,0.0
2024-02-21 16:00:00,1039648.62,1039648.62,0.0,1039648.62,39648.62,0.0,0.0
2024-02-22 16:00:00,1039648.62,1039648.62,0.0,1039648.62,39648.62,0.0,0.0
2024-02-25 16:00:00,1039648.62,1039648.62,0.0,1039648.62,39648.62,0.0,0.0
2024-02-26 16:00:00,1039648.62,1039648.62,0.0,1039648.62,39648.62,0.0,0.0
2024-02-27 16:00:00,1039648.62,1039648.62,0.0,1039648.62,39648.62,0.0,0.0
2024-02-28 16:00:00,1039648.62,1039648.62,0.0,1039648.62,39648.62,0.0,0.0
2024-02-29 16:00:00,1039648.62,1039648.62,0.0,1039648.62,39648.62,0.0,0.0
2024-03-03 16:00:00,1039648.62,1039648.62,0.0,1039648.62,39648.62,0.0,0.0
2024-03-04 16:00:00,1039648.62,1039648.62,0.0,1039648.62,39648.62,0.0,0.0
2024-03-05 16:00:00,1039648.62,1039648.62,0.0,1039648.62,39648.62,0.0,0.0
2024-03-06 16:00:00,1039648.62,1039648.62,0.0,1039648.62,39648.62,0.0,0.0
2024-03-07 16:00:00,1039648.62,1039648.62,0.0,1039648.62,39648.62,0.0,0.0
2024-03-10 16:00:00,1039648.62,1039648.62,0.0,1039648.62,39648.62,0.0,0.0
2024-03-11 16:00:00,1039648.62,1039648.62,0.0,1039648.62,39648.62,0.0,0.0
2024-03-12 16:00:00,1039648.62,1039648.62,0.0,1039648.62,39648.62,0.0,0.0
2024-03-13 16:00:00,1039648.62,1039648.62,0.0,1039648.62,39648.62,0.0,0.0
2024-03-14 16:00:00,1039648.62,1039648.62,0.0,1039648.62,39648.62,0.0,0.0
2024-03-17 16:00:00,1039648.62,1039648.62,0.0,1039648.62,39648.62,0.0,0.0
2024-03-18 16:00:00,1039648.62,1039648.62,0.0,1039648.62,39648.62,0.0,0.0
2024-03-19 16:00:00,1039648.62,1039648.62,0.0,1039648.62,39648.62,0.0,0.0
